geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch
ENSCCRG00000025520,ENSCCRG00000011304,man2a1,man2a1,23,22,CAJNDQ010000008.1,CAJNDQ010000016.1,531.039934804235,-0.656282198853081,0.311625733081266,-0.380504997206171,0.618853458650179
ENSCCRG00000007691,ENSCCRG00000007702,sp4,sp4,7,7,CAJNDQ010000032.1,CAJNDQ010000013.1,173.52283681741,-0.656357233388429,0.0611559281238574,0.0524733346218694,0.921696909401719
ENSCCRG00000049514,ENSCCRG00000051121,,,15,17,CAJNDQ010000044.1,CAJNDQ010000006.1,582.991620291976,-0.656628793161725,0.0812651348987141,-0.865565858634184,0.0198523148120481
ENSCCRG00000044354,ENSCCRG00000000623,,,29,27,CAJNDQ010000022.1,CAJNDQ010000030.1,592.332118488853,-0.65685259001946,0.0042264699091531,-0.0331460913043049,0.925769708543985
ENSCCRG00000008794,ENSCCRG00000046774,ssrp1a,ssrp1a,19,19,CAJNDQ010000021.1,CAJNDQ010000036.1,3724.98816195488,-0.656910961561803,8.83512225111494e-09,-1.13304691046053,6.50731774787753e-24
ENSCCRG00000002120,ENSCCRG00000018076,,,16,18,CAJNDQ010000032.1,CAJNDQ010000013.1,15931.3868648064,-0.657107611745822,6.37038674437542e-06,-0.181726244967889,0.307352543714384
ENSCCRG00000064664,ENSCCRG00000063583,fxyd3,,14,14,CAJNDQ010000003.1,CAJNDQ010000048.1,369.892490820076,-0.657178397958154,0.566128248429606,-0.733939071004676,0.549621371412722
ENSCCRG00000038416,ENSCCRG00000073904,EFL1,EFL1,20,20,CAJNDQ010000007.1,CAJNDQ010000001.1,407.468733405856,-0.657205386441798,0.00837223933321368,-0.79584777233569,0.00141930632440319
ENSCCRG00000070649,ENSCCRG00000069012,,,24,28,CAJNDQ010000008.1,CAJNDQ010000016.1,171.940832590728,-0.657262307391566,0.185935757176005,-0.590367533688697,0.263328787775624
ENSCCRG00000042700,ENSCCRG00000050537,ap2b1,ap2b1,24,23,CAJNDQ010000008.1,CAJNDQ010000016.1,1572.76923146466,-0.657934029067996,4.48801763238419e-06,-0.945291831995292,1.85215180492339e-11
ENSCCRG00000072289,ENSCCRG00000009407,,,6,6,CAJNDQ010000019.1,CAJNDQ010000049.1,344.603572903542,-0.659003503969465,0.219550649008135,1.03946646037771,0.0450759819507158
ENSCCRG00000065677,ENSCCRG00000058678,ddx39aa,ddx39aa,11,10,CAJNDQ010000023.1,CAJNDQ010000028.1,9677.20053474818,-0.659028018066106,7.86464825898148e-05,-0.434529037174862,0.0142699396224732
ENSCCRG00000022525,ENSCCRG00000062903,mef2aa,mef2aa,12,12,CAJNDQ010000010.1,CAJNDQ010000020.1,278.511260697683,-0.659902142706515,0.156878910856789,-0.979644520048769,0.0307589414144558
ENSCCRG00000021225,ENSCCRG00000058263,psap,psap,16,15,CAJNDQ010000019.1,CAJNDQ010000049.1,16845.0083763564,-0.660587223327475,0.157075713928419,-0.173773182816219,0.78119557212016
ENSCCRG00000076625,ENSCCRG00000072391,poc1b,poc1b,14,13,CAJNDQ010000034.1,CAJNDQ010000038.1,419.391383401833,-0.660851158842556,0.0278714134208322,-1.1253595564266,0.000187551105792401
ENSCCRG00000046384,ENSCCRG00000038220,grinaa,grinaa,8,6,CAJNDQ010000032.1,CAJNDQ010000013.1,543.534217951911,-0.661278284292964,0.00496732141601677,-0.813834794607721,0.000568629780359395
ENSCCRG00000058133,ENSCCRG00000010698,sltm,sltm,23,21,CAJNDQ010000007.1,CAJNDQ010000001.1,2914.65361589674,-0.661286485144675,8.4902546927218e-09,-0.664481341520122,9.07748682753526e-09
ENSCCRG00000019056,ENSCCRG00000074871,,,9,10,CAJNDQ010000033.1,CAJNDQ010000025.1,511.996895325425,-0.661707733451276,0.00131970412391572,-0.265452054483867,0.262515086607838
ENSCCRG00000073975,ENSCCRG00000025713,,eif1b,3,5,CAJNDQ010000015.1,CAJNDQ010000041.1,7181.82188682326,-0.661764307477346,0.000266895901310784,-0.8114034293475,6.15969981734551e-06
ENSCCRG00000020109,ENSCCRG00000034003,lztr1,lztr1,23,22,CAJNDQ010000008.1,CAJNDQ010000016.1,517.544726661085,-0.662588846376783,8.28394469802692e-05,-0.347248376029721,0.0566181333090095
ENSCCRG00000012488,ENSCCRG00000036625,ap1b1,ap1b1,24,24,CAJNDQ010000008.1,CAJNDQ010000016.1,1349.66378259223,-0.66297118050276,5.74716156418527e-08,-0.73007340511687,9.38433177462233e-10
ENSCCRG00000064178,ENSCCRG00000004993,,,5,4,CAJNDQ010000019.1,CAJNDQ010000049.1,273.313370833057,-0.663061840758926,0.199073585635313,2.41080886683356,1.09207248951625e-06
ENSCCRG00000041007,ENSCCRG00000048656,serinc2,serinc2,13,10,CAJNDQ010000032.1,CAJNDQ010000013.1,873.948330984921,-0.663266997725108,0.0114386587894814,0.236151384874443,0.46237583863966
ENSCCRG00000024812,ENSCCRG00000045414,mtmr7b,mtmr7b,15,16,CAJNDQ010000023.1,CAJNDQ010000028.1,397.947494648121,-0.663340315581196,0.0917834990028867,-0.285384991194109,0.539654193200733
ENSCCRG00000056899,ENSCCRG00000072614,anp32e,anp32e,7,8,CAJNDQ010000032.1,CAJNDQ010000013.1,8704.05491938297,-0.664591003612976,3.6677711159226e-06,-0.409573940241169,0.00713042274008803
ENSCCRG00000003656,ENSCCRG00000072111,prpf38a,prpf38a,9,11,CAJNDQ010000017.1,CAJNDQ010000011.1,1852.81613753084,-0.665197469187948,0.00272228380094128,-1.13934413466051,1.18043977304324e-07
ENSCCRG00000056914,ENSCCRG00000005556,RASSF3,RASSF3,6,14,CAJNDQ010000037.1,CAJNDQ010000009.1,1178.03765523015,-0.665328373327268,0.000391544595023946,-1.60951931402875,1.9482435439928e-18
ENSCCRG00000060829,ENSCCRG00000067457,gpr137c,gpr137c,7,7,CAJNDQ010000005.1,CAJNDQ010000031.1,728.959767610422,-0.665363909728401,0.0241395234061624,-1.27353605883416,1.60404146202957e-05
ENSCCRG00000082278,ENSCCRG00000013985,nck2a,nck2a,4,6,CAJNDQ010000042.1,CAJNDQ010000047.1,399.0780371592,-0.66553619454383,0.0405260577388922,-0.148521350892146,0.737217626417978
ENSCCRG00000035985,ENSCCRG00000016005,cdc123,cdc123,13,14,CAJNDQ010000037.1,CAJNDQ010000009.1,667.802441527136,-0.665646263577112,0.000794450458868206,-0.499116824198025,0.0182584326148931
ENSCCRG00000024474,ENSCCRG00000024454,tsc1b,tsc1b,25,27,CAJNDQ010000039.1,CAJNDQ010000046.1,688.927419052249,-0.666196886507445,0.00768485194151379,-0.160965117663882,0.62546785576498
ENSCCRG00000051920,ENSCCRG00000081995,atp6v1e1a,atp6v1e1a,12,11,CAJNDQ010000034.1,CAJNDQ010000038.1,377.81906074633,-0.667147204825439,0.0553080946052819,-0.43306304814235,0.263932425524508
ENSCCRG00000042344,ENSCCRG00000009434,,,13,13,CAJNDQ010000012.1,CAJNDQ010000050.1,556.450537760934,-0.667889335947562,0.0114762306223058,-1.45367257300694,7.50076684447616e-09
ENSCCRG00000021311,ENSCCRG00000023754,,,23,23,CAJNDQ010000021.1,CAJNDQ010000036.1,1821.67931716642,-0.668196029763329,0.00222379391236917,-0.400915367596727,0.0936089806881241
ENSCCRG00000015313,ENSCCRG00000015101,,,53,70,CAJNDQ010000019.1,CAJNDQ010000049.1,687.251659322695,-0.668476464363713,1.73247520672723e-06,-0.5794704805976,5.04515862181232e-05
ENSCCRG00000019880,ENSCCRG00000019615,ptbp2a,ptbp2a,14,14,CAJNDQ010000015.1,CAJNDQ010000041.1,1287.77409784542,-0.668677250642828,6.9799539827297e-05,-1.00875504227445,2.02424836769361e-09
ENSCCRG00000066462,ENSCCRG00000064784,,,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,380.46317775531,-0.668923011228168,0.00550043164441916,0.0983334599504368,0.777684599207932
ENSCCRG00000023056,ENSCCRG00000031165,lmnb2,lmnb2,14,12,CAJNDQ010000044.1,CAJNDQ010000006.1,4272.89984326921,-0.669207259071116,0.0841297273934244,-0.933591779490073,0.0141092906760002
ENSCCRG00000058367,ENSCCRG00000054388,,,10,11,CAJNDQ010000029.1,CAJNDQ010000035.1,363.529009683101,-0.67097604799734,0.306789170963903,-0.821843222790217,0.218503290624708
ENSCCRG00000034477,ENSCCRG00000017152,fut8a,fut8a,12,12,CAJNDQ010000005.1,CAJNDQ010000031.1,189.945593815247,-0.67138913243206,0.194998446574164,-0.62918833222446,0.248686356555621
ENSCCRG00000000990,ENSCCRG00000040806,,,29,29,CAJNDQ010000018.1,CAJNDQ010000024.1,316.46693030971,-0.672258932496061,0.272797140684288,-0.311733438170709,0.678934839925314
ENSCCRG00000055921,ENSCCRG00000038598,tardbpa,tardbpa,12,8,CAJNDQ010000012.1,CAJNDQ010000050.1,2228.55593437265,-0.672275163208202,3.49756435783622e-07,-0.57146343271842,2.06692749631291e-05
ENSCCRG00000044078,ENSCCRG00000015379,,,27,26,CAJNDQ010000015.1,CAJNDQ010000041.1,440.912532535013,-0.673641105530508,0.012771635190559,0.527848416983635,0.06762497750703
ENSCCRG00000036518,ENSCCRG00000053740,ehd3,ehd3,7,6,CAJNDQ010000029.1,CAJNDQ010000035.1,539.981892037381,-0.673815776846596,0.0110446446902159,0.514873243276375,0.0663105108851382
ENSCCRG00000066284,ENSCCRG00000066756,,,14,14,CAJNDQ010000039.1,CAJNDQ010000046.1,727.833345968742,-0.674539779243964,5.47721078996609e-06,-0.596917329196116,7.27180528518376e-05
ENSCCRG00000069105,ENSCCRG00000044391,plcd1a,plcd1a,17,17,CAJNDQ010000015.1,CAJNDQ010000041.1,311.186419896659,-0.674739050197779,0.415102417718931,-0.863139166908202,0.309002804237142
ENSCCRG00000031225,ENSCCRG00000020527,gfod2,gfod2,4,5,CAJNDQ010000007.1,CAJNDQ010000001.1,308.986651751342,-0.675854152848924,0.068297517784953,-0.72349208792459,0.0553206590610318
ENSCCRG00000072890,ENSCCRG00000012390,unc119.1,unc119.1,5,6,CAJNDQ010000018.1,CAJNDQ010000024.1,447.437636339264,-0.675863137347338,0.00173492077293244,-0.590996168197571,0.00954792127130109
ENSCCRG00000029893,ENSCCRG00000052717,lman2lb,lman2lb,6,8,CAJNDQ010000008.1,CAJNDQ010000016.1,423.699407238306,-0.676248369804151,0.136558530519141,-0.0493685482981121,0.941448440463853
ENSCCRG00000010818,ENSCCRG00000067529,sf3b4,sf3b4,6,7,CAJNDQ010000032.1,CAJNDQ010000013.1,1995.57720648431,-0.676337865353953,8.37510218524124e-08,-0.742561318900235,2.39105165406528e-09
ENSCCRG00000055090,ENSCCRG00000048121,sox6,sox6,23,18,CAJNDQ010000007.1,CAJNDQ010000001.1,170.238804732119,-0.676343223714959,0.404553511967573,-0.614498826990299,0.488948356567133
ENSCCRG00000019623,ENSCCRG00000075467,psen1,psen1,11,12,CAJNDQ010000005.1,CAJNDQ010000031.1,1704.94817505229,-0.67668714946965,0.000731103031254387,-0.543347069264291,0.00915466408442697
ENSCCRG00000065484,ENSCCRG00000081810,rab33ba,rab33ba,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,646.012592023151,-0.676817664671471,0.0015824820027932,-0.980053254133347,1.67268150373464e-06
ENSCCRG00000026896,ENSCCRG00000075901,LTBP1,LTBP1,33,34,CAJNDQ010000005.1,CAJNDQ010000031.1,156.219162727471,-0.676874945567326,0.304918605442769,-1.32010316864149,0.0327435570171782
ENSCCRG00000013852,ENSCCRG00000013719,gle1,gle1,17,17,CAJNDQ010000018.1,CAJNDQ010000024.1,1770.9641762456,-0.677020896167778,2.15125555393118e-07,-0.894618137899744,8.3350733777894e-13
ENSCCRG00000011065,ENSCCRG00000048713,trmt6,trmt6,11,11,CAJNDQ010000029.1,CAJNDQ010000035.1,2277.49966525959,-0.677832314944075,2.96178171681487e-08,-0.313328582236179,0.0156206301503824
ENSCCRG00000005711,ENSCCRG00000047314,,,21,19,CAJNDQ010000033.1,CAJNDQ010000025.1,854.004567170065,-0.67805644233912,0.0128312403376787,-0.632721117625896,0.0233903813266741
ENSCCRG00000017729,ENSCCRG00000073269,PPFIBP2,PPFIBP2,27,31,CAJNDQ010000034.1,CAJNDQ010000038.1,818.894768034077,-0.678115619261589,0.0014641467879512,-0.928833256231892,1.36571079688561e-05
ENSCCRG00000038084,ENSCCRG00000077512,,,11,10,CAJNDQ010000012.1,CAJNDQ010000050.1,274.584048101973,-0.678522090385916,0.154138506704659,-0.633569639305985,0.210343165950582
ENSCCRG00000048792,ENSCCRG00000059012,tmem30aa,tmem30aa,10,7,CAJNDQ010000005.1,CAJNDQ010000031.1,184.177750627811,-0.680932442245984,0.0301986605843572,-0.790486227268422,0.0112217453095407
ENSCCRG00000021613,ENSCCRG00000014779,nckap1,nckap1,31,31,CAJNDQ010000042.1,CAJNDQ010000047.1,3252.43896193889,-0.681340319694433,1.63470061444341e-06,-0.534894060314939,0.000237285774924031
ENSCCRG00000010165,ENSCCRG00000047247,,,13,13,CAJNDQ010000021.1,CAJNDQ010000036.1,417.138114645068,-0.68178861890707,0.00957062398921146,-1.33811985397223,1.00650881333676e-05
ENSCCRG00000064319,ENSCCRG00000080227,npepps,npepps,23,24,CAJNDQ010000043.1,CAJNDQ010000014.1,1055.61777174613,-0.68237795780141,0.00906650263973308,-0.482368839570628,0.0855830512172249
ENSCCRG00000036422,ENSCCRG00000036123,,,12,11,CAJNDQ010000045.1,CAJNDQ010000026.1,845.143408473891,-0.682880033904137,0.217924448899995,-0.178364539273271,0.811621093827025
ENSCCRG00000018633,ENSCCRG00000007998,,,20,20,CAJNDQ010000008.1,CAJNDQ010000016.1,698.013394922549,-0.68394398491421,0.0109928279164654,0.238421852056175,0.472361646362035
ENSCCRG00000062536,ENSCCRG00000018043,mfsd12a,mfsd12a,10,12,CAJNDQ010000022.1,CAJNDQ010000030.1,1722.71592005079,-0.684456631736929,0.00906650263973308,0.294472820214892,0.217121066889675
ENSCCRG00000071867,ENSCCRG00000049748,rbm5,rbm5,25,25,CAJNDQ010000017.1,CAJNDQ010000011.1,1403.05148899992,-0.685076101066545,0.000253791094713264,-0.80896763167552,1.49414492153744e-05
ENSCCRG00000066671,ENSCCRG00000066140,lrp2a,lrp2a,81,81,CAJNDQ010000042.1,CAJNDQ010000047.1,414.854978207631,-0.685912162247402,0.224897928052759,-0.971173726462066,0.0824340235703077
ENSCCRG00000071552,ENSCCRG00000007375,lmo1,lmo1,6,4,CAJNDQ010000007.1,CAJNDQ010000001.1,154.746296461849,-0.686148771460276,0.129878807630242,-0.74882116187241,0.0906918736902028
ENSCCRG00000048999,ENSCCRG00000031015,,,16,17,CAJNDQ010000017.1,CAJNDQ010000011.1,245.037682635182,-0.686606316110965,0.433409945621685,-1.2544888082381,0.137565033920603
ENSCCRG00000046973,ENSCCRG00000036733,stard3,stard3,16,16,CAJNDQ010000032.1,CAJNDQ010000013.1,1994.93001703868,-0.686923363425803,0.00208645471085453,-0.801278937545879,0.000361637100134761
ENSCCRG00000052783,ENSCCRG00000023635,qkia,qkia,11,8,CAJNDQ010000005.1,CAJNDQ010000031.1,4336.5412643266,-0.687262099850985,7.33669795149354e-05,-0.461325407603962,0.0123043750285711
ENSCCRG00000022558,ENSCCRG00000023124,samd13,samd13,6,6,CAJNDQ010000043.1,CAJNDQ010000014.1,189.420634921298,-0.68748653130373,0.00399823860577464,-0.792290908297295,0.000700725239399154
ENSCCRG00000069862,ENSCCRG00000001807,rpl31,rpl31,6,5,CAJNDQ010000042.1,CAJNDQ010000047.1,3483.5151748629,-0.689562517080452,0.114628191685387,-0.788090562763531,0.0750906544749651
ENSCCRG00000026317,ENSCCRG00000014413,atp6v1c1a,atp6v1c1a,13,13,CAJNDQ010000003.1,CAJNDQ010000048.1,440.306320373564,-0.690853802750076,0.0102990672575984,-0.808824335019771,0.00252566185799391
ENSCCRG00000042253,ENSCCRG00000049205,ext2,ext2,16,16,CAJNDQ010000007.1,CAJNDQ010000001.1,1294.98549853573,-0.692031295436737,0.000281577362944826,-0.413939226021834,0.0449227029646513
ENSCCRG00000015412,ENSCCRG00000076328,,,14,14,CAJNDQ010000017.1,CAJNDQ010000011.1,214.647912764022,-0.692774615727958,0.0334735020764938,-0.659463073466278,0.0454694344976065
ENSCCRG00000004300,ENSCCRG00000004075,nln,nln,14,14,CAJNDQ010000033.1,CAJNDQ010000025.1,346.779810787158,-0.692861240808436,0.0257925114330982,-0.515407903835853,0.103743932011598
ENSCCRG00000011463,ENSCCRG00000051681,ccnc,ccnc,12,13,CAJNDQ010000037.1,CAJNDQ010000009.1,1425.58520341543,-0.693163842425949,1.39889604797381e-05,-0.638825811997531,0.000104636521610018
ENSCCRG00000009891,ENSCCRG00000016737,xab2,xab2,19,18,CAJNDQ010000004.1,CAJNDQ010000002.1,1121.25397261445,-0.694070272175841,0.0621490551197682,-0.751714705253812,0.0477470089057696
ENSCCRG00000019826,ENSCCRG00000075963,eri1,eri1,7,7,CAJNDQ010000039.1,CAJNDQ010000046.1,706.141696639985,-0.694318522237473,0.00113037752538451,-0.819043285074557,0.00018885727046691
ENSCCRG00000029689,ENSCCRG00000029672,,,21,32,CAJNDQ010000005.1,CAJNDQ010000031.1,940.960024925432,-0.694518608250004,0.00668070141447962,-0.527428485368236,0.0563141139792394
ENSCCRG00000030758,ENSCCRG00000004541,badb,badb,5,5,CAJNDQ010000007.1,CAJNDQ010000001.1,304.436714225274,-0.694780818479248,0.0230253124220287,-0.496371813628713,0.143563443271297
ENSCCRG00000060095,ENSCCRG00000020632,cebpg,cebpg,5,4,CAJNDQ010000007.1,CAJNDQ010000001.1,624.51594350388,-0.69519094019412,0.000440246553260232,-0.782063748276863,0.00010132021972525
ENSCCRG00000053301,ENSCCRG00000036112,LETM2,LETM2,11,11,CAJNDQ010000033.1,CAJNDQ010000025.1,547.138000487568,-0.696906696713038,0.00477692432076907,-0.228916232240655,0.453521533162967
ENSCCRG00000011039,ENSCCRG00000006920,jarid2b,jarid2b,21,21,CAJNDQ010000032.1,CAJNDQ010000013.1,459.958053800173,-0.69728611053845,0.0116438299884634,-0.699255459302479,0.0131777119652833
ENSCCRG00000070572,ENSCCRG00000063130,tvp23b,tvp23b,7,7,CAJNDQ010000045.1,CAJNDQ010000026.1,770.506033001061,-0.697923038361677,4.95713344608174e-06,-1.07653057208385,5.17620470723186e-12
ENSCCRG00000075792,ENSCCRG00000081226,ttc27,ttc27,20,21,CAJNDQ010000005.1,CAJNDQ010000031.1,705.646317053173,-0.698352031449301,0.000529497177701851,-0.559537530903165,0.00711724381527994
ENSCCRG00000021169,ENSCCRG00000003555,,,30,31,CAJNDQ010000005.1,CAJNDQ010000031.1,1395.14930730812,-0.698731212073642,0.0842316968002175,-0.764128443169938,0.0635703319258947
ENSCCRG00000057539,ENSCCRG00000035622,mmadhca,mmadhca,9,8,CAJNDQ010000044.1,CAJNDQ010000006.1,487.808115349113,-0.6989206342306,0.0171317366762879,-1.30500070130822,4.75334928287612e-06
ENSCCRG00000057479,ENSCCRG00000079972,,,33,32,CAJNDQ010000012.1,CAJNDQ010000050.1,566.861528698157,-0.699375024577139,0.476806928753495,-0.617391757980893,0.570706227636772
ENSCCRG00000016426,ENSCCRG00000057692,,,23,24,CAJNDQ010000023.1,CAJNDQ010000028.1,456.545579982323,-0.700098973221716,0.00167566514461572,-0.228861210536269,0.403363443300112
ENSCCRG00000027995,ENSCCRG00000022493,,,27,31,CAJNDQ010000012.1,CAJNDQ010000050.1,1081.49771122712,-0.700677825221789,0.311546950337678,-0.284395225878988,0.744387407532456
ENSCCRG00000061245,ENSCCRG00000075643,mtus1a,mtus1a,17,16,CAJNDQ010000021.1,CAJNDQ010000036.1,444.852522201107,-0.701115382019802,0.35819400419275,-0.639918830489522,0.433798328315025
ENSCCRG00000047380,ENSCCRG00000034608,gpr161b,gpr161b,7,5,CAJNDQ010000042.1,CAJNDQ010000047.1,272.589155679634,-0.701165802479085,0.0535751910814565,-1.05522256653418,0.00336455656229192
ENSCCRG00000069791,ENSCCRG00000056584,,,20,20,CAJNDQ010000039.1,CAJNDQ010000046.1,711.566946194671,-0.701238857421569,0.00201436847990094,-1.24767182796987,1.68164383649568e-08
ENSCCRG00000046625,ENSCCRG00000013303,USP38,USP38,12,12,CAJNDQ010000023.1,CAJNDQ010000028.1,601.934439041778,-0.701742630147289,0.00222425018204532,-0.557063212638318,0.0171107657379148
ENSCCRG00000047654,ENSCCRG00000009707,sec23ip,sec23ip,22,19,CAJNDQ010000019.1,CAJNDQ010000049.1,615.820289163221,-0.702767316324294,1.65381556536592e-05,-0.386397994912878,0.0244366215103213
ENSCCRG00000064912,ENSCCRG00000031228,,,4,4,CAJNDQ010000007.1,CAJNDQ010000001.1,1354.21797065969,-0.702967759054832,0.000685136252229832,-0.57685422835037,0.00725045661852462
ENSCCRG00000076295,ENSCCRG00000077284,st3gal2,st3gal2,8,9,CAJNDQ010000010.1,CAJNDQ010000020.1,511.446221822905,-0.703386054835729,0.00395138536889502,-1.66608754133427,5.69989057804643e-13
ENSCCRG00000010715,ENSCCRG00000002434,atp5po,atp5po,7,7,CAJNDQ010000042.1,CAJNDQ010000047.1,920.279310540966,-0.703456891091891,0.225887639496382,-0.603669117983348,0.338717342101952
ENSCCRG00000014568,ENSCCRG00000046551,nup205,nup205,42,44,CAJNDQ010000010.1,CAJNDQ010000020.1,2242.35812649427,-0.703815537309087,0.000299616862910053,-0.708938069533183,0.000319763541430154
ENSCCRG00000076457,ENSCCRG00000036574,VASH2,,7,13,CAJNDQ010000029.1,CAJNDQ010000035.1,272.433702676941,-0.704095472541951,5.15608746151483e-05,-0.824823737200807,3.11191530953675e-06
ENSCCRG00000037432,ENSCCRG00000037286,smc2,smc2,25,25,CAJNDQ010000023.1,CAJNDQ010000028.1,4373.78332677101,-0.704489425319473,3.07477189093925e-09,-0.713724750115467,3.04069979988504e-09
ENSCCRG00000063004,ENSCCRG00000021823,atp6v0cb,atp6v0cb,6,3,CAJNDQ010000015.1,CAJNDQ010000041.1,241.339818838871,-0.70504906573237,0.0138010286692329,-0.763982886756588,0.00742072387935315
ENSCCRG00000027709,ENSCCRG00000050825,ston2,ston2,9,7,CAJNDQ010000005.1,CAJNDQ010000031.1,554.256417409764,-0.705163936217576,0.00293402442677472,-0.927528420851982,0.00012036166847028
ENSCCRG00000053719,ENSCCRG00000080691,,,6,5,CAJNDQ010000042.1,CAJNDQ010000047.1,625.406175053587,-0.705433566204206,0.00619409983818061,0.032256450485455,0.936832831876288
ENSCCRG00000006843,ENSCCRG00000059038,ell,ell,14,14,CAJNDQ010000044.1,CAJNDQ010000006.1,1955.9453517526,-0.705600701123548,0.000357174645462456,-0.742264909764856,0.000200865826902998
ENSCCRG00000034212,ENSCCRG00000067977,rcan1a,rcan1a,5,6,CAJNDQ010000042.1,CAJNDQ010000047.1,187.524844343327,-0.705647256608879,0.0454262891978437,0.103075442870939,0.838708766757903
ENSCCRG00000069918,ENSCCRG00000071695,,,2,2,CAJNDQ010000042.1,CAJNDQ010000047.1,235.022919759549,-0.706188362084137,0.391659923531244,-0.342793482431641,0.735198952677611
ENSCCRG00000074764,ENSCCRG00000059855,actc2,actc2,8,7,CAJNDQ010000029.1,CAJNDQ010000035.1,1556.84591530547,-0.706216599095907,0.434226293725445,-0.88724386559834,0.341235434944938
ENSCCRG00000023127,ENSCCRG00000065115,mpp2a,mpp2a,14,15,CAJNDQ010000004.1,CAJNDQ010000002.1,184.348348376571,-0.706689218503987,0.0925750307555068,-0.75393202584857,0.0673693327597133
ENSCCRG00000026241,ENSCCRG00000029008,aco2,aco2,17,17,CAJNDQ010000045.1,CAJNDQ010000026.1,1625.48716240824,-0.706788406831365,0.132588062868728,-0.450974816209089,0.396068171041577
ENSCCRG00000078447,ENSCCRG00000064281,akap12b,akap12b,6,5,CAJNDQ010000029.1,CAJNDQ010000035.1,5639.45859546201,-0.707038284029915,0.130121920607333,-0.453446833500687,0.391681659511941
ENSCCRG00000073501,ENSCCRG00000021193,amacr,amacr,5,10,CAJNDQ010000039.1,CAJNDQ010000046.1,256.096016643765,-0.707171099875142,0.00349931527037181,-1.35187164193863,5.32574585246595e-09
ENSCCRG00000035708,ENSCCRG00000003791,lxn,lxn,9,8,CAJNDQ010000040.1,CAJNDQ010000027.1,177.658005525075,-0.708065001549604,0.131315927403432,-0.934964770992366,0.0440499988434734
ENSCCRG00000066903,ENSCCRG00000023698,pcbp4,pcbp4,16,16,CAJNDQ010000044.1,CAJNDQ010000006.1,216.996715916847,-0.708602421163768,0.0316304808311105,-0.398728269291287,0.28629504341146
ENSCCRG00000008999,ENSCCRG00000053609,,,30,29,CAJNDQ010000010.1,CAJNDQ010000020.1,788.791144208196,-0.709742573598566,0.00142771327246016,0.180558603006308,0.528172386591537
ENSCCRG00000040169,ENSCCRG00000039963,cdon,cdon,20,20,CAJNDQ010000010.1,CAJNDQ010000020.1,754.128509602436,-0.710519514539355,0.172994987219914,-0.266864856859767,0.686702995724167
ENSCCRG00000011779,ENSCCRG00000011191,,,7,7,CAJNDQ010000022.1,CAJNDQ010000030.1,1033.65891033895,-0.711470856900122,0.000126405453029752,-1.37993882164733,2.73227943083232e-14
ENSCCRG00000059168,ENSCCRG00000007221,elovl1b,elovl1b,8,11,CAJNDQ010000043.1,CAJNDQ010000014.1,247.325194739209,-0.712501842704123,0.0190851039960874,-0.923316569943222,0.00158278117258823
ENSCCRG00000081074,ENSCCRG00000041032,gas2l3,gas2l3,12,12,CAJNDQ010000037.1,CAJNDQ010000009.1,505.534579611301,-0.713326129007141,0.0295384763727561,-0.487768681347776,0.170268206367036
ENSCCRG00000008205,ENSCCRG00000005719,chuk,chuk,23,22,CAJNDQ010000019.1,CAJNDQ010000049.1,1203.28265440188,-0.713333665277622,5.6399051201514e-07,0.207380288793105,0.21787970748211
ENSCCRG00000056501,ENSCCRG00000032028,trim16,trim16,6,6,CAJNDQ010000045.1,CAJNDQ010000026.1,670.035958823784,-0.713665544975102,0.0824438282364253,-0.718918851087193,0.0930526359256049
ENSCCRG00000032466,ENSCCRG00000046624,spty2d1,spty2d1,7,7,CAJNDQ010000034.1,CAJNDQ010000038.1,1329.05913981972,-0.71493180026842,0.00424180843308265,-0.668093734560605,0.00928534209706539
ENSCCRG00000004281,ENSCCRG00000007023,rps6ka1,rps6ka1,26,22,CAJNDQ010000005.1,CAJNDQ010000031.1,165.797167121362,-0.715139912281356,0.0124744293179069,-1.03221482773752,6.75064235011589e-05
ENSCCRG00000058200,ENSCCRG00000044336,bccip,bccip,8,8,CAJNDQ010000045.1,CAJNDQ010000026.1,483.865547910651,-0.715723894170597,0.0465657564957617,-0.972608234040917,0.00610262375607398
ENSCCRG00000065668,ENSCCRG00000054530,fam241a,fam241a,3,3,CAJNDQ010000019.1,CAJNDQ010000049.1,237.243198401534,-0.715960815730392,0.0476495888183571,0.575889587936168,0.133162587008335
ENSCCRG00000027529,ENSCCRG00000071880,,,9,10,CAJNDQ010000007.1,CAJNDQ010000001.1,644.530575601116,-0.717842702453612,9.69420617954496e-07,-1.34245784424064,3.87637708839986e-21
ENSCCRG00000042352,ENSCCRG00000053208,myca,myca,4,3,CAJNDQ010000015.1,CAJNDQ010000041.1,190.079574378612,-0.717902055588361,0.327992997600822,-0.888855805801145,0.236464627519053
ENSCCRG00000019418,ENSCCRG00000005144,aifm1,aifm1,20,21,CAJNDQ010000008.1,CAJNDQ010000016.1,1174.62606616751,-0.718172699553851,0.000209239427180655,0.403402428069864,0.050164727594515
